,movieId,title,listed_in,ratings,Prome_Raitings
1487,ns3046,dracula,"british tv shows, international tv shows, tv dramas",248,4.41
1488,ns943,mystic river,"dramas, thrillers",256,4.41
1489,as1375,parking wars,tv shows,243,4.41
1490,ns2547,bordertown,"crime tv shows, international tv shows, tv dramas",242,4.41
1491,ns4207,pocoyo,"kids' tv, spanish-language tv shows",263,4.41
1492,ns3066,messiah,"tv dramas, tv thrillers",259,4.41
1493,ns6526,concrete football,"documentaries, international movies, sports movies",257,4.41
1494,as2088,inxs: never tear us apart,"drama, romance",244,4.41
1495,as132,what the constitution means to me,comedy,274,4.41
1496,ns5219,belief: the possession of janet moses,"documentaries, international movies",247,4.41
1497,ns6522,command and control,documentaries,275,4.41
1498,ns60,naruto shippuden: the movie,"action & adventure, anime features, international movies",250,4.41
1499,ns4180,memory love,"international tv shows, romantic tv shows, tv dramas",276,4.41
1500,ns955,the yeti adventures,"children & family movies, comedies",246,4.41
1501,as3483,3 simple meditation practices,"fitness, special interest",258,4.41
1502,ns6007,28 days,"comedies, dramas",279,4.41
1503,ns307,'76,"dramas, international movies",245,4.41
1504,ns253,black island,"international movies, thrillers",271,4.41
1505,ns2527,she-ra and the princesses of power,"kids' tv, tv action & adventure, tv sci-fi & fantasy",248,4.41
1506,as3137,battle creek brawl,action,259,4.41
1507,ns5972,(t)error,documentaries,244,4.41
1508,ns883,jungle beat: the movie,"children & family movies, comedies",271,4.41
1509,ns2559,si doel the movie,"dramas, international movies",263,4.41
1510,as1363,pattern is movement,music videos and concerts,255,4.41
1511,ns3616,wu assassins,"tv action & adventure, tv sci-fi & fantasy",267,4.41
1512,ns305,lady boss: the jackie collins story,documentaries,256,4.41
1513,ns6952,heavy rescue: 401,"international tv shows, reality tv",241,4.41
1514,ns3050,"sex, explained","docuseries, science & nature tv",259,4.41
1515,ns5283,carrie pilby,"comedies, dramas",263,4.41
1516,as1786,luke and lucy and the texas ranger,western,241,4.41
1517,ns5271,first they killed my father,dramas,257,4.41
1518,ns4738,the blue umbrella,"children & family movies, dramas, independent movies",244,4.41
1519,ns6631,don't knock twice,"horror movies, international movies",243,4.41
1520,ns884,"love, death & robots","tv action & adventure, tv horror, tv sci-fi & fantasy",256,4.41
1521,ns4211,komola rocket,"dramas, independent movies, international movies",257,4.41
1522,as1353,peep and the big wide world,kids,260,4.41
1523,as246,twenty bucks,"arthouse, comedy, drama",284,4.41
1524,ns5955,even the rain,"dramas, international movies",256,4.41
1525,ns3640,girls with balls,"comedies, horror movies, international movies",245,4.41
1526,ns366,eyes of a thief,"dramas, independent movies, international movies",279,4.41
1527,ns6683,elizabeth harvest,"dramas, sci-fi & fantasy",269,4.41
1528,ns4683,chicken soup for the soul's being dad,docuseries,266,4.41
1529,ns6520,comedy bang! bang!,"stand-up comedy & talk shows, tv comedies",259,4.41
1530,ns6716,evolution,"comedies, sci-fi & fantasy",244,4.41
1531,ns5452,jackie: a tale of two sisters,documentaries,264,4.41
1532,as2282,gt serie 1,unscripted,248,4.41
1533,as3297,ambili,"comedy, drama, international",253,4.41
1534,as160,wallaby jim of the islands,"action, suspense",244,4.41
1535,as3298,"amazon originals presents: shawn colvin, the starlighter","animation, kids, music videos and concerts",265,4.41
1536,ns556,snowpiercer,"action & adventure, cult movies, international movies",264,4.41
1537,ns6582,dear dracula,"children & family movies, comedies",266,4.41
1538,as3299,"amazon music presents: the l, i will find you no matter what","animation, kids, music videos and concerts",260,4.41
1539,ns5569,pandora,"dramas, international movies, thrillers",247,4.41
1540,ns457,her private life,"international tv shows, romantic tv shows, tv comedies",249,4.41
1541,as2292,green is gold,"arts, entertainment, and culture, drama, young adult audience",249,4.41
1542,as3302,amateur night,comedy,250,4.41
1543,as230,uncle,comedy,249,4.41
1544,ns3380,rattlesnake,"horror movies, independent movies, thrillers",255,4.41
1545,ns5627,o silêncio do céu,"dramas, international movies",243,4.41
1546,ns2839,ugly delicious,docuseries,247,4.41
1547,ns2930,road to roma,"documentaries, international movies",270,4.41
1548,ns5531,the wedding party,"comedies, dramas, international movies",249,4.41
1549,ns2850,taylor tomlinson: quarter-life crisis,stand-up comedy,258,4.41
1550,ns5762,lego jurassic world: the indominus escape,"children & family movies, comedies",241,4.41
1551,ns4444,husbands in goa,"comedies, international movies, music & musicals",247,4.41
1552,as1646,mitchell,"action, suspense",266,4.41
1553,ns3389,jenny slate: stage fright,"documentaries, stand-up comedy",272,4.41
1554,ns3391,little singham: kaal ki tabaahi,"children & family movies, comedies",260,4.41
1555,ns4518,the curious creations of christine mcconnell,"tv comedies, tv mysteries",244,4.41
1556,ns8635,troy: the odyssey,action & adventure,241,4.41
1557,ns4512,edgar rice burroughs' tarzan and jane,"crime tv shows, kids' tv",255,4.41
1558,ns2903,dreamworks shrek's swamp stories,"kids' tv, tv action & adventure, tv comedies",248,4.41
1559,as2233,hector and the search for happiness,"action, drama",250,4.41
1560,ns6722,exit strategy,"comedies, romantic movies",245,4.41
1561,ns4482,baahubali: the beginning (english version),"action & adventure, dramas, international movies",252,4.41
1562,ns288,i need romance,"international tv shows, romantic tv shows, tv comedies",255,4.41
1563,as3284,american experience: the race underground,documentary,244,4.41
1564,ns4537,violet evergarden: special,"anime series, international tv shows, romantic tv shows",249,4.41
1565,ns2875,altered carbon,"crime tv shows, tv action & adventure, tv dramas",241,4.41
1566,as2960,britain by narrowboat,"documentary, special interest, unscripted",259,4.41
1567,as2196,homecoming,"drama, suspense",248,4.41
1568,ns3452,kids on the block,"children & family movies, comedies",251,4.41
1569,ns2835,i am jonas,"dramas, independent movies, international movies",277,4.41
1570,as2908,carolina low,"action, drama, western",273,4.41
1571,ns2935,the coldest game,"dramas, international movies, thrillers",242,4.41
1572,ns2823,lost girls,dramas,244,4.41
1573,ns5722,kathleen madigan: bothering jesus,stand-up comedy,258,4.41
1574,as2881,chasers,"action, comedy, drama",264,4.41
1575,ns5731,love family,"international tv shows, romantic tv shows, tv comedies",248,4.41
1576,ns5737,pup star,"children & family movies, comedies",255,4.41
1577,as3206,ashish shakya - life is good,comedy,256,4.41
1578,ns2783,tom segura: ball hog,stand-up comedy,260,4.41
1579,ns5749,bleach the movie: fade to black,"action & adventure, anime features, sci-fi & fantasy",252,4.41
1580,as2875,chee & t,"action, comedy, special interest",242,4.41
1581,as1518,nature: touching the wild: living with the mule deer of deadman gulch,documentary,243,4.41
1582,ns4368,sick note,"british tv shows, international tv shows, tv comedies",271,4.41
1583,as1512,nba the essentials: boston celtics � 1988 eastern conference semifinals game 7 vs. hawks,documentary,272,4.41
1584,ns2745,the little vampire,children & family movies,251,4.41
1585,as1703,mca (middle class abbayi),"drama, international",254,4.41
1586,as1704,mayor cupcake,drama,252,4.41
1587,ns4323,remastered: who killed jam master jay?,"documentaries, music & musicals",242,4.41
1588,as1713,matt braunger: big dumb animal,"arts, entertainment, and culture, comedy, special interest",260,4.41
1589,ns3548,back to school,"comedies, international movies",241,4.41
1590,ns2791,greenhouse academy,"kids' tv, tv dramas, teen tv shows",283,4.41
1591,ns572,generation 56k,"international tv shows, romantic tv shows, tv comedies",259,4.41
1592,as236,ufotv presents: the mystery of the sphinx - new scientific evidence - expanded directors cut,special interest,243,4.41
1593,ns280,monster hunter: legends of the guild,"action & adventure, anime features, children & family movies",248,4.41
1594,ns2938,dragons: rescue riders,"kids' tv, tv comedies",253,4.41
1595,ns3516,surviving r. kelly,"crime tv shows, docuseries",261,4.41
1596,ns4615,what the jatt!!,"comedies, international movies, romantic movies",254,4.41
1597,ns5670,heaven's garden,"international tv shows, korean tv shows, tv dramas",246,4.41
1598,ns5682,mariah carey's merriest christmas,"children & family movies, music & musicals",245,4.41
1599,ns2813,digs & discoveries: mines of mystery,children & family movies,253,4.41
1600,ns5686,other people,"comedies, dramas, independent movies",253,4.41
1601,ns3523,shanghai fortress,"dramas, international movies, romantic movies",251,4.41
1602,ns5418,i am michael,"dramas, lgbtq movies",246,4.41
1603,as3329,alien uprising,"action, science fiction",274,4.41
1604,as1692,meet your match,comedy,246,4.41
1605,ns6859,god bless the broken road,"children & family movies, dramas, faith & spirituality",248,4.41
1606,ns4399,loudon wainwright iii: surviving twin,music & musicals,262,4.41
1607,ns464,a classic horror story,"horror movies, international movies",242,4.41
1608,as3221,around the world in 90 minutes,special interest,247,4.41
1609,ns5700,back to 1989,"international tv shows, romantic tv shows, tv comedies",251,4.41
1610,ns3704,el testigo,"documentaries, international movies",258,4.41
1611,as1336,photograph,"drama, international, romance",261,4.41
1612,ns6024,68 kill,"comedies, independent movies, thrillers",251,4.41
1613,ns2350,it's okay to not be okay,"international tv shows, korean tv shows, romantic tv shows",256,4.41
1614,ns2388,4th republic,"dramas, international movies, thrillers",259,4.41
1615,as3586,the prince and me,comedy,253,4.41
1616,ns38,angry birds,"kids' tv, tv comedies",245,4.41
1617,as2713,dassehra,"action, drama, international",258,4.41
1618,as1999,joyride,"action, comedy, documentary",244,4.41
1619,ns2385,the show must go on: the queen + adam lambert story,"documentaries, music & musicals",251,4.41
1620,ns404,the movies that made us,docuseries,253,4.41
1621,ns2366,alexandria ... why?,"classic movies, dramas, international movies",275,4.41
1622,ns3808,rosario tijeras,"crime tv shows, international tv shows, spanish-language tv shows",241,4.41
1623,ns2360,most beautiful thing,"international tv shows, romantic tv shows, tv dramas",252,4.41
1624,as2704,dead birds,"historical, horror, western",250,4.41
1625,as1104,salvage: code red,"adventure, documentary, special interest",252,4.41
1626,ns4034,juanita,"dramas, independent movies, romantic movies",250,4.41
1627,ns5109,todd barry: spicy honey,stand-up comedy,242,4.41
1628,as3605,smiley face killers,"horror, suspense",258,4.41
1629,ns6294,beyond the clouds,"dramas, independent movies, international movies",249,4.41
1630,as1894,learn colors with finger family and more,kids,250,4.41
1631,ns2389,alexa & katie,"kids' tv, tv comedies",252,4.41
1632,as1139,rolling home,"action, drama, western",260,4.41
1633,ns5118,russell howard: recalibrate,stand-up comedy,248,4.41
1634,ns3136,fukrey,"action & adventure, comedies, dramas",241,4.41
1635,as3567,10 day yoga for weight loss challenge with chelsey,"fitness, special interest",254,4.41
1636,as3568,1/2 new year,"comedy, drama",256,4.41
1637,as2011,john leguizamo: tales from a ghetto klown,documentary,251,4.41
1638,ns3779,documentary now!,tv comedies,258,4.41
1639,ns6189,as good as it gets,"comedies, romantic movies",241,4.41
1640,ns4090,the big family cooking showdown,"british tv shows, international tv shows, reality tv",253,4.41
1641,ns691,rurouni kenshin: the final,"action & adventure, international movies",246,4.41
1642,ns6206,babel,"dramas, independent movies",250,4.41
1643,as272,transit,"action, drama, suspense",244,4.41
1644,ns4914,trio and a bed,"international tv shows, romantic tv shows, tv comedies",242,4.41
1645,as1159,rick stein's long weekends,special interest,267,4.41
1646,ns3790,killer ratings,"crime tv shows, docuseries, international tv shows",281,4.41
1647,ns8717,welcome to willits,"comedies, horror movies, independent movies",250,4.41
1648,ns4800,soul robbers,"horror movies, international movies",243,4.41
1649,as3581,trial by media,drama,242,4.41
1650,as3103,beneath the darkness,"horror, suspense",259,4.41
1651,ns4932,pickpockets,"dramas, independent movies, international movies",241,4.41
1652,as1902,landline,comedy,252,4.41
1653,ns5168,mudbound,"dramas, independent movies",252,4.41
1654,as3613,nightmare at bitter creek,"action, adventure, suspense",257,4.41
1655,as3635,guns akimbo,action,254,4.41
1656,as1949,kickboxer 3: the art of war,"action, sports, suspense",252,4.41
1657,as1915,laakhon mein ek,tv shows,256,4.41
1658,as1018,shottas,"action, drama",248,4.41
1659,as1924,kristal clear,tv shows,241,4.41
1660,ns5000,expedition china,"children & family movies, documentaries",264,4.41
1661,ns993,perfume imaginary museum “time warp”,"international movies, music & musicals",285,4.41
1662,as263,trois 3: the escort,"drama, suspense",258,4.41
1663,ns2279,mary kom,"dramas, international movies, sports movies",244,4.41
1664,ns5041,love per square foot,"comedies, international movies, romantic movies",244,4.41
1665,ns2270,budhia singh: born to run,"dramas, independent movies, international movies",249,4.41
1666,as3075,big red button - baby monkey songs,"comedy, kids",248,4.41
1667,as2655,dinosaur stomp - educational learning videos and songs for kids and babies - mother goose club,special interest,260,4.41
1668,ns3206,guatemala: heart of the mayan world,"documentaries, international movies",265,4.41
1669,ns2253,your excellency,"comedies, international movies",246,4.41
1670,ns3189,a cinderella story: christmas wish,"children & family movies, comedies, music & musicals",257,4.41
1671,ns3195,iron fists and kung-fu kicks,"documentaries, international movies",265,4.41
1672,ns6375,breaking free,"documentaries, international movies, lgbtq movies",251,4.41
1673,ns5059,holy camp!,"comedies, dramas, faith & spirituality",242,4.41
1674,ns6370,brampton's own,"dramas, romantic movies, sports movies",255,4.41
1675,as191,vets in action,"documentary, special interest",242,4.41
1676,ns4962,rapture,docuseries,246,4.41
1677,as1073,secondhand hearts,"drama, kids, romance",251,4.41
1678,as3621,maara,romance,264,4.41
1679,ns3984,remastered: the miami showband massacre,"documentaries, music & musicals",265,4.41
1680,ns4970,birdshot,"dramas, international movies, thrillers",250,4.41
1681,as1961,katherine,drama,246,4.41
1682,as3627,jay and silent bob reboot,comedy,243,4.41
1683,ns6344,blue streak,"action & adventure, comedies",258,4.41
1684,ns6369,brain games,"docuseries, science & nature tv",275,4.41
1685,ns664,charité at war,"international tv shows, tv dramas",271,4.41
1686,as3087,beyond the edge,"action, fantasy, suspense",254,4.41
1687,ns3965,osmosis,"international tv shows, tv dramas, tv mysteries",242,4.41
1688,ns3828,still laugh-in: the stars celebrate,comedies,245,4.41
1689,as3630,inside out,suspense,277,4.41
1690,ns6363,born strong,"documentaries, sports movies",265,4.41
1691,ns6649,dream boat,"documentaries, international movies, lgbtq movies",248,4.41
